delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cost_per_km,package_category,delivery_performance
20313.0,ekart,documents,scooter,standard,north,stormy,296.4,39.37,16,24,no,delivered,5,1600.11,-8,5.3984817813765185,Heavy,On Time
20314.0,fedex,electronics,van,standard,east,rainy,103.9,32.93,4,24,no,delivered,3,618.29,-20,5.950818094321463,Heavy,On Time
20315.0,delhivery,furniture,truck,express,north,rainy,60.0,10.91,4,3,yes,delayed,2,382.73,1,6.378833333333334,Light,Delayed
20316.0,amazon logistics,groceries,bike,express,central,rainy,292.4,31.63,13,7,yes,delayed,3,1606.89,6,5.495519835841314,Heavy,Delayed
20317.0,dhl,groceries,scooter,two day,west,hot,271.3,38.39,6,16,no,delivered,4,1471.67,-10,5.424511610762993,Heavy,On Time
20318.0,ekart,furniture,truck,same day,north,stormy,34.0,18.55,5,8,no,delivered,5,325.65,-3,9.577941176470588,Light,On Time
20319.0,ecom express,automobile parts,van,express,central,cold,65.5,27.55,2,3,no,delivered,4,460.15,-1,7.025190839694656,Heavy,On Time
20320.0,xpressbees,fragile items,ev van,same day,south,clear,257.0,6.66,11,8,yes,delayed,2,1404.98,3,5.466848249027238,Light,Delayed
20321.0,blue dart,cosmetics,ev van,same day,central,rainy,66.6,16.01,3,8,no,delivered,5,481.03,-5,7.222672672672673,Light,On Time
20322.0,blue dart,cosmetics,scooter,same day,central,rainy,95.3,32.81,7,8,no,delivered,5,674.93,-1,7.0821615949632735,Heavy,On Time
20323.0,delhivery,groceries,ev van,same day,south,hot,104.9,28.06,3,8,no,delivered,4,708.68,-5,6.755767397521448,Heavy,On Time
20324.0,shadowfax,furniture,ev van,standard,south,cold,102.5,49.36,3,24,no,delivered,4,660.58,-21,6.444682926829269,Heavy,On Time
20325.0,dhl,groceries,van,same day,north,stormy,70.2,20.53,5,8,no,delivered,5,512.59,-3,7.301851851851852,Heavy,On Time
20326.0,dhl,fragile items,truck,two day,north,hot,54.6,39.99,3,16,no,delivered,4,392.97,-13,7.197252747252747,Heavy,On Time
20327.0,fedex,automobile parts,scooter,two day,east,cold,109.3,49.52,6,16,no,delivered,3,695.69,-10,6.364958828911254,Heavy,On Time
20328.0,fedex,groceries,bike,two day,west,hot,153.0,21.03,3,16,no,delivered,3,828.09,-13,5.41235294117647,Heavy,On Time
20329.0,delhivery,cosmetics,scooter,same day,east,rainy,8.0,6.22,3,8,no,delivered,5,158.66,-5,19.8325,Light,On Time
20330.0,delhivery,electronics,ev bike,two day,central,cold,13.4,48.67,2,16,no,delivered,4,213.01,-14,15.896268656716417,Heavy,On Time
20331.0,amazon logistics,groceries,truck,standard,north,cold,165.7,6.71,6,24,no,delivered,5,848.63,-18,5.121484610742305,Light,On Time
20332.0,ecom express,fragile items,van,standard,south,hot,54.0,25.65,3,24,no,delivered,3,346.95,-21,6.425,Heavy,On Time
20333.0,amazon logistics,cosmetics,van,standard,central,clear,49.4,7.96,3,24,no,delivered,5,270.88,-21,5.483400809716599,Light,On Time
20334.0,ecom express,furniture,ev bike,standard,south,hot,20.6,49.19,1,24,no,delivered,4,250.57,-23,12.163592233009707,Heavy,On Time
20335.0,fedex,clothing,ev bike,same day,south,stormy,237.9,1.74,11,8,yes,failed,2,1294.72,3,5.44228667507356,Light,Delayed
20336.0,amazon logistics,fragile items,truck,same day,east,hot,86.4,1.88,1,8,no,delivered,5,537.64,-7,6.222685185185185,Light,On Time
20337.0,amazon logistics,automobile parts,truck,same day,south,clear,152.3,16.89,6,8,no,delivered,4,912.17,-2,5.989297439264608,Light,On Time
20338.0,ecom express,groceries,bike,same day,east,foggy,157.8,43.0,5,8,no,delivered,4,1018.0,-3,6.451204055766793,Heavy,On Time
20339.0,blue dart,fragile items,van,express,west,stormy,76.2,2.38,4,3,yes,delayed,2,438.14,1,5.749868766404199,Light,Delayed
20340.0,blue dart,pharmacy,bike,two day,central,clear,244.7,0.67,10,16,no,delivered,5,1225.39,-6,5.007723743359216,Light,On Time
20341.0,dhl,groceries,ev bike,standard,east,stormy,291.2,3.21,14,24,no,delivered,3,1465.63,-10,5.033070054945055,Light,On Time
20342.0,fedex,documents,van,express,central,stormy,131.0,26.69,9,4,yes,delayed,3,785.07,5,5.992900763358779,Heavy,Delayed
20343.0,ecom express,furniture,scooter,standard,south,stormy,296.6,30.08,11,24,no,delivered,4,1573.24,-13,5.304248145650708,Heavy,On Time
20344.0,ekart,groceries,van,same day,central,hot,62.5,20.56,1,8,no,delivered,3,474.18,-7,7.58688,Heavy,On Time
20345.0,amazon logistics,pharmacy,van,express,central,foggy,228.8,29.02,7,6,yes,failed,2,1281.06,1,5.599038461538461,Heavy,Delayed
20346.0,amazon logistics,clothing,ev van,standard,south,rainy,157.0,5.37,4,24,no,delivered,5,801.11,-20,5.102611464968153,Light,On Time
20347.0,ecom express,furniture,scooter,same day,north,clear,163.7,6.74,3,8,no,delivered,5,938.72,-5,5.734392180818571,Light,On Time
20348.0,blue dart,cosmetics,ev bike,two day,west,rainy,272.7,36.17,14,16,no,delivered,3,1472.01,-2,5.3979097909790985,Heavy,On Time
20349.0,ekart,fragile items,scooter,two day,north,foggy,286.5,24.96,13,16,no,delivered,4,1507.38,-3,5.261361256544503,Heavy,On Time
20350.0,blue dart,documents,ev bike,standard,west,cold,3.6,45.32,0,24,no,delivered,4,144.46,-24,40.12777777777778,Heavy,On Time
20351.0,xpressbees,pharmacy,truck,express,east,hot,72.1,29.65,3,3,yes,delayed,2,499.45,0,6.927184466019418,Heavy,Delayed
20352.0,xpressbees,documents,truck,two day,east,clear,88.8,30.63,3,16,no,delivered,3,535.89,-13,6.034797297297297,Heavy,On Time
20353.0,dhl,fragile items,ev bike,standard,west,stormy,141.7,12.07,6,24,no,delivered,4,744.71,-18,5.255539872971067,Light,On Time
20354.0,delhivery,groceries,bike,two day,west,stormy,178.0,43.64,12,16,no,delivered,4,1020.92,-4,5.735505617977528,Heavy,On Time
20355.0,fedex,cosmetics,ev bike,two day,west,rainy,255.5,43.39,7,16,no,delivered,5,1407.67,-9,5.509471624266145,Heavy,On Time
20356.0,xpressbees,groceries,ev bike,standard,east,hot,296.5,0.85,7,24,no,delivered,5,1485.05,-17,5.008600337268128,Light,On Time
20357.0,fedex,documents,scooter,two day,west,clear,138.1,29.82,7,16,no,delivered,4,779.96,-9,5.647791455467053,Heavy,On Time
20358.0,ekart,pharmacy,bike,two day,west,clear,95.2,43.59,4,16,no,delivered,3,606.77,-12,6.373634453781512,Heavy,On Time
20359.0,shadowfax,pharmacy,ev bike,express,east,stormy,228.4,39.5,9,6,yes,delayed,3,1310.5,3,5.737740805604203,Heavy,Delayed
20360.0,shadowfax,cosmetics,bike,express,west,stormy,211.8,17.0,9,6,yes,failed,1,1160.0,3,5.476864966949952,Light,Delayed
20361.0,shadowfax,fragile items,truck,express,north,stormy,36.9,19.69,8,2,yes,failed,2,293.57,6,7.955826558265583,Light,Delayed
20362.0,amazon logistics,cosmetics,scooter,standard,north,hot,194.6,14.58,5,24,no,delivered,4,1016.74,-19,5.224768756423433,Light,On Time
20363.0,ekart,fragile items,ev bike,two day,north,cold,249.9,41.48,10,16,no,delivered,5,1373.94,-6,5.497959183673469,Heavy,On Time
20364.0,shadowfax,groceries,ev van,express,west,clear,22.2,15.23,0,2,no,delivered,4,206.69,-2,9.310360360360361,Light,On Time
20365.0,amazon logistics,furniture,ev van,express,west,hot,163.9,38.76,4,5,no,delivered,4,985.78,-1,6.014521049420378,Heavy,On Time
20366.0,blue dart,furniture,ev bike,two day,north,foggy,5.9,45.05,3,16,no,delivered,3,164.65,-13,27.906779661016948,Heavy,On Time
20367.0,ekart,pharmacy,truck,standard,north,rainy,85.4,34.54,7,24,no,delivered,5,530.62,-17,6.213348946135831,Heavy,On Time
20368.0,delhivery,clothing,bike,express,south,foggy,16.6,14.58,5,2,yes,delayed,3,176.74,3,10.646987951807228,Light,Delayed
20369.0,dhl,fragile items,ev van,same day,west,stormy,290.3,18.78,9,8,yes,delayed,2,1607.84,1,5.538546331381329,Light,Delayed
20370.0,delhivery,furniture,ev van,standard,east,stormy,181.4,44.14,7,24,no,delivered,5,1039.42,-17,5.729988974641676,Heavy,On Time
20371.0,xpressbees,furniture,bike,standard,west,rainy,297.1,45.76,12,24,no,delivered,5,1627.78,-12,5.478895994614607,Heavy,On Time
20372.0,delhivery,fragile items,ev bike,same day,central,clear,265.1,28.3,10,8,yes,delayed,3,1510.4,2,5.697472651829498,Heavy,Delayed
20373.0,xpressbees,furniture,bike,standard,east,hot,121.5,24.86,2,24,no,delivered,4,682.08,-22,5.613827160493828,Heavy,On Time
20374.0,shadowfax,furniture,truck,express,south,cold,156.1,27.99,4,5,no,delivered,4,914.47,-1,5.858231902626522,Heavy,On Time
20375.0,ecom express,pharmacy,scooter,standard,north,cold,214.6,29.28,5,24,no,delivered,4,1160.84,-19,5.409319664492078,Heavy,On Time
20376.0,dhl,automobile parts,bike,standard,central,cold,66.7,24.47,3,24,no,delivered,4,406.91,-21,6.1005997001499255,Heavy,On Time
20377.0,dhl,documents,scooter,same day,west,rainy,19.4,11.84,7,8,no,delivered,5,232.52,-1,11.98556701030928,Light,On Time
20378.0,ekart,clothing,scooter,standard,south,cold,253.2,36.14,6,24,no,delivered,5,1374.42,-18,5.428199052132702,Heavy,On Time
20379.0,fedex,electronics,van,standard,west,stormy,183.9,35.11,10,24,no,delivered,5,1024.83,-14,5.572756933115823,Heavy,On Time
20380.0,blue dart,cosmetics,scooter,standard,south,stormy,278.8,3.85,13,24,no,delivered,5,1405.55,-11,5.041427546628407,Light,On Time
20381.0,blue dart,electronics,van,same day,west,rainy,212.4,3.58,9,8,yes,delayed,2,1172.74,1,5.5213747645951035,Light,Delayed
20382.0,ecom express,cosmetics,truck,same day,east,hot,84.9,25.47,3,8,no,delivered,4,600.91,-5,7.077856301531212,Heavy,On Time
20383.0,xpressbees,fragile items,van,same day,south,clear,80.6,30.35,2,8,no,delivered,4,594.05,-6,7.370347394540943,Heavy,On Time
20384.0,blue dart,cosmetics,truck,same day,north,hot,101.1,44.34,3,8,no,delivered,4,738.52,-5,7.304846686449061,Heavy,On Time
20385.0,shadowfax,clothing,van,same day,north,cold,56.6,11.42,2,8,no,delivered,5,417.26,-6,7.37208480565371,Light,On Time
20386.0,ekart,pharmacy,scooter,same day,central,cold,146.4,21.73,5,8,no,delivered,5,897.19,-3,6.128346994535519,Heavy,On Time
20387.0,blue dart,groceries,bike,two day,north,cold,78.4,15.68,2,16,no,delivered,5,439.04,-14,5.6,Light,On Time
20388.0,fedex,electronics,scooter,standard,east,hot,258.5,49.21,7,24,no,delivered,5,1440.13,-17,5.57110251450677,Heavy,On Time
20389.0,amazon logistics,clothing,scooter,standard,north,hot,234.2,33.27,7,24,no,delivered,4,1270.81,-17,5.426174210076858,Heavy,On Time
20390.0,delhivery,cosmetics,truck,two day,west,clear,64.4,29.19,3,16,no,delivered,5,409.57,-13,6.359782608695651,Heavy,On Time
20391.0,dhl,pharmacy,truck,standard,south,rainy,154.5,3.51,9,24,no,delivered,5,783.03,-15,5.068155339805825,Light,On Time
20392.0,ecom express,furniture,ev van,express,west,clear,268.6,34.76,7,7,yes,delayed,2,1497.28,0,5.574385703648548,Heavy,Delayed
20393.0,dhl,cosmetics,scooter,same day,north,foggy,37.9,18.81,2,8,no,delivered,5,345.93,-6,9.127440633245383,Light,On Time
20394.0,delhivery,furniture,bike,standard,east,stormy,237.8,31.84,10,24,no,delivered,5,1284.52,-14,5.4016820857863745,Heavy,On Time
20395.0,dhl,automobile parts,ev bike,two day,east,cold,73.9,4.03,4,16,no,delivered,4,381.59,-12,5.16359945872801,Light,On Time
20396.0,xpressbees,electronics,ev bike,two day,east,hot,103.3,28.47,3,16,no,delivered,5,601.91,-13,5.826815101645692,Heavy,On Time
20397.0,ecom express,documents,scooter,two day,south,hot,167.0,9.88,5,16,no,delivered,3,864.64,-11,5.17748502994012,Light,On Time
20398.0,shadowfax,clothing,ev van,same day,south,cold,244.5,47.37,6,8,no,delivered,3,1464.61,-2,5.990224948875255,Heavy,On Time
20399.0,delhivery,groceries,truck,two day,central,hot,59.1,6.97,4,16,no,delivered,4,316.41,-12,5.353807106598985,Light,On Time
20400.0,amazon logistics,automobile parts,ev bike,same day,west,clear,277.9,12.8,7,8,no,delivered,4,1527.9,-1,5.498020870816841,Light,On Time
20401.0,amazon logistics,groceries,van,two day,east,cold,139.6,21.15,2,16,no,delivered,4,761.45,-14,5.454512893982809,Heavy,On Time
20402.0,shadowfax,documents,van,standard,central,foggy,96.7,24.09,4,24,no,delivered,4,555.77,-20,5.74736297828335,Heavy,On Time
20403.0,ecom express,electronics,van,standard,north,rainy,65.1,44.43,4,24,no,delivered,3,458.79,-20,7.047465437788019,Heavy,On Time
20404.0,xpressbees,groceries,ev bike,standard,east,foggy,95.9,42.78,7,24,no,delivered,3,607.84,-17,6.338269030239833,Heavy,On Time
20405.0,ekart,documents,ev bike,standard,west,stormy,95.1,10.32,7,24,no,delivered,5,506.46,-17,5.325552050473187,Light,On Time
20406.0,dhl,clothing,ev van,same day,north,hot,243.6,26.35,8,8,yes,delayed,3,1397.05,0,5.735016420361248,Heavy,Delayed
20407.0,fedex,clothing,scooter,two day,west,foggy,124.7,43.13,4,16,no,delivered,5,752.89,-12,6.037610264635124,Heavy,On Time
20408.0,fedex,pharmacy,ev bike,two day,west,stormy,97.8,26.26,7,16,no,delivered,4,567.78,-9,5.805521472392638,Heavy,On Time
20409.0,shadowfax,cosmetics,ev bike,standard,east,foggy,46.8,15.12,6,24,no,delivered,3,279.36,-18,5.96923076923077,Light,On Time
20410.0,xpressbees,cosmetics,bike,same day,west,hot,188.0,23.5,3,8,no,delivered,4,1110.5,-5,5.906914893617022,Heavy,On Time
20411.0,delhivery,electronics,ev bike,same day,central,clear,114.9,7.32,5,8,no,delivered,3,696.46,-3,6.061444734551785,Light,On Time
20412.0,shadowfax,automobile parts,bike,standard,south,hot,247.3,24.06,8,24,no,delivered,4,1308.68,-16,5.291872219975738,Heavy,On Time
20413.0,delhivery,furniture,bike,express,south,stormy,45.2,26.6,5,2,yes,delayed,2,355.8,3,7.871681415929204,Heavy,Delayed
20414.0,fedex,pharmacy,bike,same day,east,foggy,176.5,10.59,5,8,no,delivered,5,1014.27,-3,5.74657223796034,Light,On Time
20415.0,dhl,fragile items,truck,standard,central,foggy,19.4,17.87,3,24,no,delivered,4,150.61,-21,7.763402061855671,Light,On Time
20416.0,blue dart,documents,bike,express,east,rainy,38.7,14.28,6,2,yes,delayed,2,286.34,4,7.398966408268732,Light,Delayed
20417.0,ecom express,furniture,truck,express,central,rainy,294.1,47.98,11,7,yes,delayed,2,1632.7206,4,5.551583134988099,Heavy,Delayed
20418.0,ekart,electronics,ev bike,standard,west,stormy,209.9,2.59,10,24,no,delivered,5,1057.27,-14,5.037017627441639,Light,On Time
20419.0,delhivery,furniture,truck,standard,north,clear,157.7,38.01,4,24,no,delivered,4,902.53,-20,5.723081800887762,Heavy,On Time
20420.0,dhl,documents,scooter,two day,west,rainy,32.7,10.73,6,16,no,delivered,5,195.69,-10,5.98440366972477,Light,On Time
20421.0,xpressbees,clothing,van,standard,central,foggy,5.0,18.59,4,24,no,delivered,4,95.6674,-20,19.13348,Light,On Time
20422.0,delhivery,pharmacy,ev bike,same day,east,stormy,78.4,34.67,8,8,yes,delayed,3,596.01,0,7.6021683673469385,Heavy,Delayed
20423.0,fedex,clothing,van,express,south,foggy,146.5,43.12,7,4,yes,delayed,3,911.86,3,6.224300341296928,Heavy,Delayed
20424.0,dhl,automobile parts,truck,same day,central,clear,23.5,1.41,2,8,no,delivered,4,221.73,-6,9.43531914893617,Light,On Time
20425.0,amazon logistics,documents,ev bike,two day,north,hot,107.4,6.0,3,16,no,delivered,3,555.0,-13,5.167597765363128,Light,On Time
20426.0,delhivery,electronics,truck,standard,central,rainy,78.7,18.56,6,24,no,delivered,5,449.18,-18,5.707496823379923,Light,On Time
20427.0,delhivery,furniture,van,two day,north,cold,276.9,25.1,10,16,no,delivered,3,1459.8,-6,5.271939328277357,Heavy,On Time
20428.0,shadowfax,groceries,bike,standard,north,foggy,187.0,48.52,9,24,no,delivered,5,1080.56,-15,5.778395721925134,Heavy,On Time
20429.0,blue dart,pharmacy,ev bike,two day,east,hot,166.4,27.54,5,16,no,delivered,5,914.62,-11,5.496514423076923,Heavy,On Time
20430.0,xpressbees,cosmetics,scooter,same day,north,stormy,146.8,28.5,7,8,no,delivered,3,919.5,-1,6.263623978201634,Heavy,On Time
20431.0,ekart,pharmacy,van,standard,west,rainy,46.3,43.2,5,24,no,delivered,5,361.1,-19,7.799136069114472,Heavy,On Time
20432.0,shadowfax,pharmacy,bike,same day,east,cold,114.5,26.81,2,8,no,delivered,4,752.93,-6,6.5758078602620085,Heavy,On Time
20433.0,delhivery,cosmetics,ev bike,two day,west,rainy,183.4,12.93,9,16,no,delivered,5,955.79,-7,5.211504907306433,Light,On Time
20434.0,xpressbees,pharmacy,ev van,same day,west,stormy,252.8,10.36,13,8,yes,delayed,2,1395.08,5,5.518512658227848,Light,Delayed
20435.0,fedex,clothing,ev van,standard,west,hot,286.7,24.48,6,24,no,delivered,5,1506.94,-18,5.256156260899896,Heavy,On Time
20436.0,delhivery,furniture,scooter,same day,north,foggy,201.1,15.29,5,8,no,delivered,4,1151.37,-3,5.725360517155644,Light,On Time
20437.0,ekart,cosmetics,bike,two day,central,hot,226.2,12.67,11,16,no,delivered,5,1169.01,-5,5.168037135278515,Light,On Time
20438.0,delhivery,documents,bike,same day,central,hot,154.7,21.12,5,8,no,delivered,5,936.86,-3,6.055979314802845,Heavy,On Time
20439.0,delhivery,fragile items,van,express,east,rainy,59.7,15.05,8,3,yes,delayed,3,393.65,5,6.593802345058625,Light,Delayed
20440.0,xpressbees,furniture,bike,same day,north,clear,205.7,25.57,6,8,no,delivered,4,1205.21,-2,5.859066601847351,Heavy,On Time
20441.0,dhl,documents,scooter,express,west,clear,218.9,46.0,5,6,no,delivered,5,1282.5,-1,5.858839652809502,Heavy,On Time
20442.0,amazon logistics,groceries,truck,standard,west,clear,72.2,22.84,3,24,no,delivered,5,429.52,-21,5.949030470914127,Heavy,On Time
20443.0,ekart,pharmacy,bike,two day,north,stormy,267.6,9.67,14,16,no,delivered,5,1367.01,-2,5.108408071748879,Light,On Time
20444.0,xpressbees,cosmetics,truck,express,central,rainy,153.4,21.83,10,5,yes,delayed,3,882.49,5,5.752868318122555,Heavy,Delayed
20445.0,shadowfax,documents,ev van,two day,west,foggy,206.0,34.13,11,16,no,delivered,5,1132.39,-5,5.497038834951457,Heavy,On Time
20446.0,shadowfax,clothing,ev van,same day,north,stormy,156.9,43.51,6,8,no,delivered,4,1015.03,-2,6.469279796048438,Heavy,On Time
20447.0,amazon logistics,electronics,ev van,two day,west,rainy,173.7,32.09,11,16,no,delivered,3,964.77,-5,5.554231433506045,Heavy,On Time
20448.0,xpressbees,furniture,scooter,same day,central,stormy,221.2,29.05,12,8,yes,delayed,2,1293.15,4,5.84606690777577,Heavy,Delayed
20449.0,xpressbees,automobile parts,truck,express,central,foggy,68.5,23.2,5,3,yes,failed,1,462.1,2,6.745985401459854,Heavy,Delayed
20450.0,xpressbees,automobile parts,bike,express,central,hot,236.2,27.89,8,6,yes,failed,1,1314.67,2,5.565918712955123,Heavy,Delayed
20451.0,fedex,pharmacy,scooter,same day,central,clear,102.9,41.05,4,8,no,delivered,5,737.65,-4,7.168610301263362,Heavy,On Time
20452.0,xpressbees,furniture,ev bike,two day,north,stormy,167.8,15.45,7,16,no,delivered,4,885.35,-9,5.2762216924910605,Light,On Time
20453.0,amazon logistics,furniture,scooter,standard,north,rainy,182.4,36.78,7,24,no,delivered,5,1022.34,-17,5.604934210526316,Heavy,On Time
20454.0,xpressbees,documents,scooter,standard,south,clear,279.8,36.22,10,24,no,delivered,3,1507.66,-14,5.388348820586133,Heavy,On Time
20455.0,shadowfax,groceries,van,express,central,clear,53.9,36.04,3,3,yes,failed,2,427.62,0,7.933580705009277,Heavy,Delayed
20456.0,delhivery,automobile parts,scooter,two day,central,hot,128.0,29.52,5,16,no,delivered,5,728.56,-11,5.691875,Heavy,On Time
20457.0,dhl,pharmacy,ev bike,same day,north,cold,32.7,6.18,2,8,no,delivered,4,282.04,-6,8.625076452599389,Light,On Time
20458.0,delhivery,documents,ev van,two day,central,clear,129.0,46.53,4,16,no,delivered,5,784.59,-12,6.082093023255815,Heavy,On Time
20459.0,delhivery,electronics,truck,same day,south,rainy,218.4,49.15,10,8,yes,delayed,2,1339.45,2,6.13301282051282,Heavy,Delayed
20460.0,dhl,cosmetics,truck,same day,east,hot,96.2,44.64,3,8,no,delivered,5,714.92,-5,7.431600831600831,Heavy,On Time
20461.0,fedex,automobile parts,ev bike,same day,west,hot,190.5,45.84,6,8,no,delivered,5,1190.02,-2,6.246824146981627,Heavy,On Time
20462.0,fedex,electronics,van,standard,north,stormy,222.5,43.32,11,24,no,delivered,4,1242.46,-13,5.58408988764045,Heavy,On Time
20463.0,ecom express,groceries,van,same day,south,clear,165.2,11.69,4,8,no,delivered,3,961.07,-4,5.817615012106538,Light,On Time
20464.0,xpressbees,fragile items,ev van,same day,south,foggy,251.1,8.32,11,8,yes,failed,1,1380.46,3,5.497650338510554,Light,Delayed
20465.0,dhl,documents,van,two day,south,foggy,20.0,5.15,2,16,no,delivered,4,115.45,-14,5.7725,Light,On Time
20466.0,dhl,clothing,scooter,standard,south,hot,216.0,4.75,10,24,no,delivered,5,1094.25,-14,5.065972222222222,Light,On Time
20467.0,xpressbees,groceries,bike,same day,east,hot,257.6,37.5,9,8,yes,delayed,2,1500.5,1,5.824922360248447,Heavy,Delayed
20468.0,ekart,groceries,bike,two day,west,clear,228.1,15.27,4,16,no,delivered,5,1186.31,-12,5.200832967996493,Light,On Time
20469.0,amazon logistics,furniture,ev bike,two day,north,cold,123.2,16.59,3,16,no,delivered,5,665.77,-13,5.403977272727272,Light,On Time
20470.0,amazon logistics,automobile parts,scooter,express,west,foggy,95.1,37.77,7,3,yes,delayed,2,638.81,4,6.717245005257624,Heavy,Delayed
20471.0,xpressbees,automobile parts,ev bike,same day,north,stormy,53.5,9.74,6,8,no,delivered,4,396.72,-2,7.415327102803738,Light,On Time
20472.0,ekart,pharmacy,bike,express,west,cold,123.8,29.4,5,4,yes,failed,1,757.2,1,6.116316639741519,Heavy,Delayed
20473.0,shadowfax,electronics,ev bike,two day,north,stormy,91.0,32.62,7,16,no,delivered,4,552.86,-9,6.075384615384616,Heavy,On Time
20474.0,amazon logistics,documents,van,same day,central,clear,194.0,16.52,9,8,yes,failed,2,1119.56,1,5.7709278350515465,Light,Delayed
20475.0,delhivery,clothing,ev bike,express,south,rainy,60.3,24.17,3,3,yes,delayed,3,424.01,0,7.031674958540631,Heavy,Delayed
20476.0,blue dart,electronics,ev bike,standard,north,cold,3.6,24.16,1,24,no,delivered,5,95.6674,-23,26.574277777777777,Heavy,On Time
20477.0,fedex,groceries,truck,two day,north,clear,231.5,31.06,7,16,no,delivered,5,1250.68,-9,5.402505399568035,Heavy,On Time
20478.0,dhl,electronics,ev van,same day,south,stormy,227.0,26.66,8,8,yes,delayed,3,1314.98,0,5.792863436123348,Heavy,Delayed
20479.0,xpressbees,pharmacy,ev van,same day,central,foggy,73.9,18.47,3,8,no,delivered,5,524.91,-5,7.102976995940459,Light,On Time
20480.0,dhl,documents,ev bike,same day,south,cold,193.5,44.48,5,8,no,delivered,5,1200.94,-3,6.20640826873385,Heavy,On Time
20481.0,ecom express,cosmetics,van,two day,east,cold,239.2,39.74,9,16,no,delivered,4,1315.22,-7,5.4984113712374585,Heavy,On Time
20482.0,ekart,furniture,ev van,standard,west,clear,107.7,30.84,5,24,no,delivered,5,631.02,-19,5.859052924791086,Heavy,On Time
20483.0,dhl,automobile parts,ev van,two day,south,cold,160.0,23.9,5,16,no,delivered,4,871.7,-11,5.448125,Heavy,On Time
20484.0,delhivery,furniture,van,standard,west,hot,84.6,23.82,5,24,no,delivered,4,494.46,-19,5.8446808510638295,Heavy,On Time
20485.0,ekart,clothing,scooter,same day,east,cold,87.6,23.14,3,8,no,delivered,5,607.42,-5,6.934018264840183,Heavy,On Time
20486.0,ekart,automobile parts,scooter,express,central,stormy,121.9,32.09,8,4,yes,delayed,3,755.77,4,6.199917965545529,Heavy,Delayed
20487.0,xpressbees,documents,ev van,two day,west,cold,171.8,39.24,3,16,no,delivered,4,976.72,-13,5.685215366705472,Heavy,On Time
20488.0,dhl,cosmetics,bike,same day,south,rainy,223.4,13.15,6,8,no,delivered,5,1256.45,-2,5.624216651745748,Light,On Time
20489.0,blue dart,fragile items,bike,same day,east,clear,96.7,34.0,5,8,no,delivered,4,685.5,-3,7.088934850051706,Heavy,On Time
20490.0,ekart,automobile parts,truck,express,central,foggy,134.2,31.89,6,4,yes,delayed,2,816.67,2,6.0854694485842025,Heavy,Delayed
20491.0,shadowfax,pharmacy,ev van,same day,south,rainy,288.9,21.82,9,8,yes,delayed,2,1609.96,1,5.572724125995155,Heavy,Delayed
20492.0,amazon logistics,furniture,scooter,express,east,cold,275.9,5.8,7,7,yes,delayed,2,1446.9,0,5.244291409931135,Light,Delayed
20493.0,ecom express,groceries,truck,express,central,stormy,34.1,29.69,5,2,yes,delayed,2,309.57,3,9.078299120234604,Heavy,Delayed
20494.0,delhivery,furniture,bike,express,north,foggy,223.9,2.15,8,6,yes,failed,1,1175.95,2,5.2521214828048235,Light,Delayed
20495.0,amazon logistics,fragile items,ev bike,standard,central,clear,186.3,48.17,6,24,no,delivered,4,1076.01,-18,5.775684380032206,Heavy,On Time
20496.0,dhl,pharmacy,ev van,express,central,clear,187.6,30.86,5,5,no,delivered,5,1080.58,0,5.76002132196162,Heavy,On Time
20497.0,amazon logistics,electronics,truck,standard,east,stormy,190.2,11.21,11,24,no,delivered,3,984.63,-13,5.176813880126184,Light,On Time
20498.0,delhivery,groceries,bike,standard,south,clear,131.6,35.98,4,24,no,delivered,5,765.94,-20,5.820212765957447,Heavy,On Time
20499.0,shadowfax,automobile parts,bike,express,north,hot,246.9,28.83,6,6,no,delivered,5,1370.99,0,5.552814904819765,Heavy,On Time
20500.0,ecom express,clothing,ev bike,express,west,clear,195.9,29.06,5,5,no,delivered,4,1116.68,0,5.700255232261358,Heavy,On Time
20501.0,delhivery,furniture,bike,same day,south,foggy,215.7,27.32,12,8,yes,delayed,2,1260.46,4,5.843579044969866,Heavy,Delayed
20502.0,amazon logistics,fragile items,bike,express,east,rainy,248.8,38.94,9,6,yes,delayed,3,1410.82,3,5.6704983922829575,Heavy,Delayed
20503.0,blue dart,documents,ev van,same day,north,rainy,130.2,36.78,7,8,no,delivered,5,861.34,-1,6.615514592933948,Heavy,On Time
20504.0,ecom express,cosmetics,truck,express,east,stormy,36.1,20.62,5,2,yes,failed,1,292.36,3,8.098614958448753,Heavy,Delayed
20505.0,xpressbees,fragile items,truck,express,north,foggy,31.8,35.94,4,2,yes,delayed,3,316.82,2,9.962893081761006,Heavy,Delayed
20506.0,ecom express,documents,ev bike,standard,east,foggy,193.4,16.23,7,24,no,delivered,4,1015.69,-17,5.251758014477766,Light,On Time
20507.0,ecom express,automobile parts,van,two day,central,rainy,149.9,25.24,7,16,no,delivered,5,825.22,-9,5.505136757838559,Heavy,On Time
20508.0,ekart,furniture,scooter,same day,central,cold,242.4,10.57,5,8,no,delivered,4,1343.71,-3,5.543358085808581,Light,On Time
20509.0,dhl,documents,truck,standard,central,rainy,14.5,9.32,7,24,no,delivered,5,100.46,-17,6.928275862068965,Light,On Time
